2020-05-26,300,230158,92,32877
2020-05-27,397,230555,78,32955
2020-05-28,584,231139,117,33072
2020-05-29,593,231732,70,33142
2020-05-30,516,232248,87,33229
2020-05-31,416,232664,111,33340
2020-06-01,355,233019,75,33415
2020-06-02,178,233197,60,33475
2020-06-03,318,233515,55,33530
2020-06-04,321,233836,71,33601
2020-06-05,177,234013,88,33689
2020-06-06,518,234531,85,33774
2020-06-07,270,234801,72,33846
2020-06-08,197,234998,53,33899
2020-06-09,280,235278,65,33964
2020-06-10,283,235561,79,34043
2020-06-11,202,235763,71,34114
2020-06-12,379,236142,53,34167
2020-06-13,163,236305,56,34223
2020-06-14,346,236651,78,34301
2020-06-15,338,236989,44,34345
2020-06-16,301,237290,26,34371
2020-06-17,210,237500,34,34405
2020-06-18,328,237828,43,34448
2020-06-19,331,238159,66,34514
2020-06-20,-148,238011,47,34561
2020-06-21,264,238275,49,34610
2020-06-22,224,238499,24,34634
2020-06-23,221,238720,23,34657
2020-06-24,113,238833,18,34675
2020-06-25,577,239410,-31,34644
2020-06-26,296,239706,34,34678
2020-06-27,255,239961,30,34708
2020-06-28,175,240136,8,34716
2020-06-29,174,240310,22,34738
2020-06-30,126,240436,6,34744
2020-07-01,142,240578,23,34767
2020-07-02,182,240760,21,34788
2020-07-03,201,240961,30,34818
2020-07-04,223,241184,15,34833
2020-07-05,235,241419,21,34854
2020-07-06,192,241611,7,34861
2020-07-07,208,241819,8,34869
2020-07-08,137,241956,30,34899
2020-07-09,193,242149,15,34914
2020-07-10,214,242363,12,34926
2020-07-11,276,242639,12,34938
2020-07-12,188,242827,7,34945
2020-07-13,234,243061,9,34954
2020-07-14,169,243230,13,34967
2020-07-15,114,243344,17,34984
2020-07-16,162,243506,13,34997
2020-07-17,230,243736,20,35017
2020-07-18,231,243967,11,35028
2020-07-19,249,244216,14,35042
2020-07-20,218,244434,3,35045
2020-07-21,190,244624,13,35058
2020-07-22,128,244752,15,35073
2020-07-23,280,245032,9,35082
2020-07-24,306,245338,10,35092
2020-07-25,252,245590,5,35097
2020-07-26,274,245864,5,35102
2020-07-27,254,246118,5,35107
2020-07-28,168,246286,5,35112
2020-07-29,202,246488,11,35123
2020-07-30,288,246776,6,35129
2020-07-31,382,247158,3,35132
2020-08-01,379,247537,9,35141
2020-08-02,295,247832,5,35146
2020-08-03,238,248070,8,35154
2020-08-04,159,248229,12,35166
2020-08-05,190,248419,5,35171
2020-08-06,384,248803,10,35181
2020-08-07,401,249204,6,35187
2020-08-08,552,249756,3,35190
2020-08-09,347,250103,13,35203
2020-08-10,463,250566,2,35205
2020-08-11,259,250825,4,35209
2020-08-12,412,251237,6,35215
2020-08-13,476,251713,10,35225
2020-08-14,522,252235,6,35231
2020-08-15,574,252809,3,35234
2020-08-16,629,253438,158,35392
2020-08-17,477,253915,4,35396
2020-08-18,320,254235,4,35400
2020-08-19,401,254636,5,35405
2020-08-20,642,255278,7,35412
2020-08-21,840,256118,6,35418
2020-08-22,947,257065,9,35427
2020-08-23,1071,258136,3,35430
2020-08-24,1209,259345,7,35437
2020-08-25,953,260298,4,35441
2020-08-26,876,261174,4,35445
2020-08-27,1366,262540,13,35458
2020-08-28,1409,263949,5,35463
2020-08-29,1460,265409,9,35472
2020-08-30,1444,266853,1,35473
2020-08-31,1365,268218,4,35477
2020-09-01,996,269214,6,35483
2020-09-02,975,270189,8,35491
2020-09-03,1326,271515,6,35497
2020-09-04,1397,272912,10,35507
2020-09-05,1732,274644,11,35518
2020-09-06,1694,276338,16,35534
2020-09-07,1296,277634,7,35541
2020-09-08,1150,278784,12,35553
2020-09-09,1369,280153,10,35563
2020-09-10,1430,281583,14,35577
2020-09-11,1597,283180,10,35587
2020-09-12,1616,284796,10,35597
2020-09-13,1501,286297,6,35603
2020-09-14,1456,287753,7,35610
2020-09-15,1008,288761,14,35624
2020-09-16,1229,289990,9,35633
2020-09-17,1452,291442,12,35645
2020-09-18,1583,293025,13,35658
2020-09-19,1907,294932,10,35668
2020-09-20,1637,296569,24,35692
2020-09-21,1587,298156,15,35707
2020-09-22,1350,299506,17,35724
2020-09-23,1391,300897,14,35738
2020-09-24,1640,302537,20,35758
2020-09-25,1786,304323,23,35781
2020-09-26,1912,306235,20,35801
2020-09-27,1869,308104,17,35818
2020-09-28,1766,309870,17,35835
2020-09-29,1494,311364,16,35851
2020-09-30,1647,313011,24,35875
2020-10-01,1850,314861,19,35894
2020-10-02,2548,317409,24,35918
2020-10-03,2499,319908,23,35941
2020-10-04,2843,322751,27,35968
2020-10-05,2578,325329,18,35986
2020-10-06,2257,327586,16,36002
2020-10-07,2677,330263,28,36030
2020-10-08,3677,333940,31,36061
2020-10-09,4458,338398,22,36083
2020-10-10,5372,343770,28,36111
2020-10-11,5724,349494,29,36140
2020-10-12,5456,354950,26,36166
2020-10-13,4619,359569,39,36205
2020-10-14,5898,365467,41,36246
2020-10-15,7332,372799,43,36289
2020-10-16,8803,381602,83,36372
2020-10-17,10009,391611,55,36427
2020-10-18,10925,402536,47,36474
2020-10-19,11705,414241,69,36543
2020-10-20,9337,423578,73,36616
2020-10-21,10871,434449,89,36705
2020-10-22,15199,449648,127,36832
2020-10-23,16078,465726,136,36968
2020-10-24,19143,484869,91,37059
2020-10-25,19640,504509,151,37210
2020-10-26,21273,525782,128,37338
2020-10-27,17007,542789,141,37479
2020-10-28,21989,564778,221,37700
2020-10-29,24988,589766,205,37905
2020-10-30,26829,616595,217,38122
2020-10-31,31079,647674,199,38321
2020-11-01,31756,679430,297,38618
2020-11-02,29905,709335,208,38826
2020-11-03,22253,731588,233,39059
2020-11-04,28241,759829,353,39412
2020-11-05,30548,790377,352,39764
2020-11-06,34502,824879,428,40192
2020-11-07,37802,862681,446,40638
2020-11-08,39809,902490,425,41063
2020-11-09,32614,935104,331,41394
2020-11-10,25269,960373,356,41750
2020-11-11,35090,995463,580,42330
2020-11-12,32961,1028424,623,42953
2020-11-13,37977,1066401,636,43589
2020-11-14,40902,1107303,550,44139
2020-11-15,37249,1144552,544,44683
2020-11-16,33977,1178529,546,45229
2020-11-17,27352,1205881,504,45733
2020-11-18,32191,1238072,731,46464
2020-11-19,34280,1272352,753,47217
2020-11-20,36176,1308528,653,47870
2020-11-21,37239,1345767,699,48569
2020-11-22,34764,1380531,692,49261
2020-11-23,28337,1408868,562,49823
2020-11-24,22927,1431795,630,50453
2020-11-25,23227,1455022,853,51306
2020-11-26,25852,1480874,722,52028
2020-11-27,29001,1509875,822,52850
2020-11-28,28342,1538217,827,53677
2020-11-29,26315,1564532,686,54363
2020-11-30,20646,1585178,541,54904
2020-12-01,16376,1601554,672,55576
2020-12-02,19347,1620901,785,56361
2020-12-03,20709,1641610,684,57045
2020-12-04,23219,1664829,993,58038
2020-12-05,24110,1688939,814,58852
2020-12-06,21052,1709991,662,59514
2020-12-07,18887,1728878,564,60078
2020-12-08,13679,1742557,528,60606
2020-12-09,14837,1757394,634,61240
2020-12-10,12755,1770149,499,61739
2020-12-11,16998,1787147,887,62626
2020-12-12,18726,1805873,761,63387
2020-12-13,19902,1825775,649,64036
2020-12-14,17937,1843712,484,64520
2020-12-15,12025,1855737,491,65011
2020-12-16,14839,1870576,846,65857
2020-12-17,17568,1888144,680,66537
2020-12-18,18233,1906377,683,67220
2020-12-19,15401,1921778,674,67894
2020-12-20,16305,1938083,553,68447
2020-12-21,15102,1953185,352,68799
2020-12-22,10869,1964054,415,69214
2020-12-23,13316,1977370,628,69842
2020-12-24,13908,1991278,553,70395
2020-12-25,18039,2009317,505,70900
2020-12-26,19037,2028354,459,71359
2020-12-27,10405,2038759,261,71620
2020-12-28,8937,2047696,305,71925
2020-12-29,8581,2056277,445,72370
2020-12-30,11210,2067487,659,73029
2020-12-31,16202,2083689,575,73604
2021-01-01,23477,2107166,555,74159
2021-01-02,22210,2129376,462,74621
2021-01-03,11825,2141201,364,74985
2021-01-04,14245,2155446,347,75332
2021-01-05,10798,2166244,348,75680
